Machine Serial,Volume,Drawing P/N,E.C.,Page,Run,Machine,Frame,Gate,Panel,Row,Column,Double Card Height,Card Type,Card P/N,MF 1 Feature Code,Crossed Out,Sheet,Sheet Coordinate,Ignore,Special EC,,Bottom Note?,Notes
Ohio - 2010,II,5327099,255117,11.04.07.0,8848,1411,D,D,2,A,01,,CONN,,,,11.04.07.3,5A,,,,,From 11D1A28  - Sheet Missing
,,,,,,,,,,B,01,,CONN,,,,11.04.07.3,4A,,,,,From 11D1B28 - Sheet Missing
,,,,,,,,,,C,01,,CONN,,,,11.04.07.3,2A,,,,,From 11D1C28 - Sheet Missing
,,,,,,,,,,D,01,,CONN,,,,11.04.07.3,5B,,,,,From 11D1D28 - Sheet Missing
,,,,,,,,,,E,01,,CONN,,,,11.04.07.3,3B,,,,,From 11D1E28 - Sheet Missing
,,,,,,,,,,F,01,,CONN,,,,11.04.07.3,1B,,,,,From 11D1F28 - Sheet Missing
,,,,,,,,,,G,01,,CONN,,,,11.04.07.3,4C,,,,,From 11D1G28 - Sheet Missing
,,,,,,,,,,H,01,,CONN,,,,11.04.07.3,2C,,,,,From 11D1H28 - Sheet Missing
,,,,,,,,,,J,01,,CONN,,,,11.04.07.3,5D,,,,,From 11D1J28 - Sheet Missing
,,,,,,,,,,K,01,,CONN,,,,11.04.07.3,4D,,,,,From 11D1K28 - Sheet Missing
,,,,,,,,,,B,02,,CONN,,,,11.04.07.3,3A,,,,,From 11D1B27 - Sheet Missing
,,,,,,,,,,C,02,,CONN,,,,11.04.07.3,1A,,,,,From 11D1C27 - Sheet Missing
,,,,,,,,,,D,02,,CABL,,,,11.04.07.3,4B,,,,,From 11C1E27 - Sheet Missing
,,,,,,,,,,E,02,,CONN,,,,11.04.07.3,2B,,,,,From 11D1E27 - Sheet Missing
,,,,,,,,,,F,02,,CONN,,,,11.04.07.3,5C,,,,,From 11D1F27 - Sheet Missing
,,,,,,,,,,G,02,,CONN,,,,11.04.07.3,3C,,,,,From 11D1G27 - Sheet Missing
,,,,,,,,,,H,02,,CABL,,,,11.04.07.3,1C,,,,,From 11C3F27 - Sheet Missing
,,,,,,,,,,K,02,,CABL,,,,11.04.07.3,3D,,,,,From 11D3A08 - Sheet Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,1B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,2B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,4B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,5B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,2C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,5C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,4D,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,1E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,2E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,03,,DHL,0370265,,,18.11.01.1,2F,,,,,Added - Chart Page Missing
,,,,,,,,,,C,03,,DFG,0370209,,,18.14.01.1,3B,,,,,Added - Chart Page Missing
,,,,,,,,,,C,03,,DFG,0370209,,,18.14.01.1,2C,,,,,Added - Chart Page Missing
,,,,,,,,,,C,03,,DFG,0370209,,,18.14.01.1,3C,,,,,Added - Chart Page Missing
,,,,,,,,,,C,03,,DFG,0370209,,,18.14.01.1,1E,,,,,Added - Chart Page Missing
,,,,,,,,,,D,03,,DAC,0371951,,,13.74.01.1,5B,,,,,Added - Chart Page Missing
,,,,,,,,,,D,03,,DAC,0371951,,,13.74.01.1,5C,,,,,Added - Chart Page Missing
,,,,,,,,,,E,03,,DFS,0370234,,,13.74.01.1,4G,,,,,Added - Chart Page Missing
,,,,,,,,,,E,03,,DFS,0370234,,,13.74.01.1,1H,,,,,Added - Chart Page Missing
,,,,,,,,,,E,03,,DFS,0370234,,,13.74.01.1,4H,,,,,Added - Chart Page Missing
,,,,,,,,,,H,03,,DFE,0370201,,,18.14.03.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,J,03,,DFE,0370201,,,18.14.08.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.01.1,4F,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.01.1,5F,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.01.1,5G,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.01.1,4H,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.01.1,5H,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.01.1,5I,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.02.1,4F,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.02.1,5F,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.02.1,5G,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.02.1,4H,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.02.1,5H,,,,,Added - Chart Page Missing
,,,,,,,,,,B,04,,DHL,0370265,,,18.11.02.1,5I,,,,,Added - Chart Page Missing
,,,,,,,,,,C,04,,DFG,0370209,,,18.14.01.1,4C,,,,,Added - Chart Page Missing
,,,,,,,,,,C,04,,DFG,0370209,,,18.14.01.1,2D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,04,,DFG,0370209,,,18.14.01.1,3D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,04,,DFG,0370209,,,18.14.01.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,04,,DFG,0370209,,,18.14.01.1,3E,,,,,Added - Chart Page Missing
,,,,,,,,,,D,04,,DAC,0371951,,,13.74.01.1,1E,,,,,Added - Chart Page Missing
,,,,,,,,,,D,04,,DAC,0371951,,,13.74.01.1,1F,,,,,Added - Chart Page Missing
,,,,,,,,,,D,04,,DAC,0371951,,,13.74.02.1,3F,,,,,Added - Chart Page Missing
,,,,,,,,,,E,04,,DEQ,0370212,,,13.74.01.1,2D,,,,,Added - Chart Page Missing
,,,,,,,,,,E,04,,DEQ,0370212,,,13.74.01.1,3D,,,,,Added - Chart Page Missing
,,,,,,,,,,E,04,,DEQ,0370212,,,13.74.01.1,2H,,,,,Added - Chart Page Missing
,,,,,,,,,,E,04,,DEQ,0370212,,,13.74.01.1,3H,,,,,Added - Chart Page Missing
,,,,,,,,,,E,04,,DEQ,0370212,,,13.74.01.1,2I,,,,,Added - Chart Page Missing
,,,,,,,,,,E,04,,DEQ,0370212,,,13.74.01.1,3I,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,1B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,2B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,4B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,5B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,2C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,5C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,4D,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,1E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,2E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,05,,DHL,0370265,,,18.11.02.1,2F,,,,,Added - Chart Page Missing
,,,,,,,,,,C,05,,DAC,0371951,,,18.14.11.1,4D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,05,,DAC,0371951,,,18.14.01.1,1D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,05,,DAC,0371951,,,18.14.01.1,3G,,,,,Added - Chart Page Missing
,,,,,,,,,,D,05,,TAU,0370129,,,13.74.01.1,4A,,,,,Added - Chart Page Missing
,,,,,,,,,,D,05,,TAU,0370129,,,13.74.01.1,5F,,,,,Added - Chart Page Missing
,,,,,,,,,,D,05,,TAU,0370129,,,13.74.02.1,4A,,,,,Added - Chart Page Missing
,,,,,,,,,,D,05,,TAU,0370129,,,13.74.02.1,4B,,,,,Added - Chart Page Missing
,,,,,,,,,,E,05,,DAC,0371951,,,13.72.02.1,4A,,,,,Added - Chart Page Missing
,,,,,,,,,,E,05,,DAC,0371951,,,13.72.02.1,5A,,,,,Added - Chart Page Missing
,,,,,,,,,,A,06,,DFS,0370234,,,13.74.01.1,4C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,06,,DHL,0370265,,,18.11.03.1,5A,,,,,Added - Chart Page Missing
,,,,,,,,,,B,06,,DHL,0370265,,,18.11.03.1,4B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,06,,DHL,0370265,,,18.11.03.1,5B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,06,,DHL,0370265,,,18.11.03.1,4C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,06,,DHL,0370265,,,18.11.03.1,5C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,06,,DHL,0370265,,,18.11.03.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,06,,DAX,0370084,,,18.14.01.1,5B,,,,,Added - Chart Page Missing
,,,,,,,,,,C,06,,DAX,0370084,,,18.14.01.1,4F,,,,,Added - Chart Page Missing
,,,,,,,,,,D,06,,DGA,0370242,,,13.74.02.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,D,06,,DGA,0370242,,,13.74.02.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,E,06,,TAU,0370129,,,13.74.02.1,5C,,,,,Added - Chart Page Missing
,,,,,,,,,,E,06,,TAU,0370129,,,13.74.02.1,4D,,,,,Added - Chart Page Missing
,,,,,,,,,,E,06,,TAU,0370129,,,13.74.02.1,2G,,,,,Added - Chart Page Missing
,,,,,,,,,,E,06,,TAU,0370129,,,13.74.02.1,3G,,,,,Added - Chart Page Missing
,,,,,,,,,,E,06,,TAU,0370129,,,13.74.02.1,3H,,,,,Added - Chart Page Missing
,,,,,,,,,,F,06,,DFA,0370224,,,17.14.03.1,1A,,,,,Added - Chart Page Missing
,,,,,,,,,,F,06,,DFA,0370224,,,17.14.03.1,2B,,,,,Added - Chart Page Missing
,,,,,,,,,,F,06,,DFA,0370224,,,17.14.03.1,3B,,,,,Added - Chart Page Missing
,,,,,,,,,,F,06,,DFA,0370224,,,17.14.03.1,1C,,,,,Added - Chart Page Missing
,,,,,,,,,,H,06,,DAC,0371951,,,13.72.01.1,4E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,07,,DAX,0370084,,,18.11.01.1,1A,,,,,Added - Chart Page Missing
,,,,,,,,,,B,07,,DAX,0370084,,,18.11.01.1,4A,,,,,Added - Chart Page Missing
,,,,,,,,,,B,07,,DAX,0370084,,,18.11.01.1,4C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,07,,DAX,0370084,,,18.11.01.1,1D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,07,,TAU,0370129,,,18.14.03.1,2A,,,,,Added - Chart Page Missing
,,,,,,,,,,C,07,,TAU,0370129,,,18.14.02.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,07,,TAU,0370129,,,18.14.02.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,C,07,,TAU,0370129,,,18.14.01.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,D,07,,DEA,0371941,,,13.72.03.1,2H,,,,,Added - Chart Page Missing
,,,,,,,,,,E,07,,AEK,0370215,,,13.74.01.1,4B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,08,,DEG,0370217,,,18.12.01.1,5F,,,,,Added - Chart Page Missing
,,,,,,,,,,B,08,,DEG,0370217,,,18.12.01.1,5G,,,,,Added - Chart Page Missing
,,,,,,,,,,B,08,,DEG,0370217,,,18.12.01.1,5I,,,,,Added - Chart Page Missing
,,,,,,,,,,C,08,,DGR,0370258,,,18.14.03.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,08,,DGR,0370258,,,18.14.03.1,3H,,,,,Added - Chart Page Missing
,,,,,,,,,,C,08,,DGR,0370258,,,18.14.08.1,3A,,,,,Added - Chart Page Missing
,,,,,,,,,,C,08,,DGR,0370258,,,18.14.08.1,5A,,,,,Added - Chart Page Missing
,,,,,,,,,,D,08,,DAC,0371951,,,13.72.01.1,4C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,09,,DGR,0370258,,,18.11.03.1,2A,,,,,Added - Chart Page Missing
,,,,,,,,,,B,09,,DGR,0370258,,,18.11.03.1,2B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,09,,DGR,0370258,,,18.11.03.1,2C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,09,,DGR,0370258,,,18.11.03.1,3C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,09,,DGR,0370258,,,18.11.03.1,3D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,09,,DES,0370202,,,18.14.11.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,C,09,,DES,0370202,,,18.14.02.1,1C,,,,,Added - Chart Page Missing
,,,,,,,,,,C,09,,DES,0370202,,,18.14.02.1,3C,,,,,Added - Chart Page Missing
,,,,,,,,,,C,09,,DES,0370202,,,18.14.02.1,4C,,,,,Added - Chart Page Missing
,,,,,,,,,,C,09,,DES,0370202,,,18.14.02.1,4D,,,,,Added - Chart Page Missing
,,,,,,,,,,D,09,,DEY,0370208,,,13.72.01.1,5A,,,,,Added - Chart Page Missing
,,,,,,,,,,D,09,,DEY,0370208,,,13.72.01.1,1H,,,,,Added - Chart Page Missing
,,,,,,,,,,D,09,,DEY,0370208,,,13.72.01.1,3H,,,,,Added - Chart Page Missing
,,,,,,,,,,D,09,,DEY,0370208,,,13.72.01.1,2I,,,,,Added - Chart Page Missing
,,,,,,,,,,D,09,,DEY,0370208,,,13.72.01.1,3I,,,,,Added - Chart Page Missing
,,,,,,,,,,G,09,,DFA,0370224,,,17.14.01.1,1A,,,,,Added - Chart Page Missing
,,,,,,,,,,G,09,,DFA,0370224,,,17.14.01.1,2B,,,,,Added - Chart Page Missing
,,,,,,,,,,G,09,,DFA,0370224,,,17.14.01.1,3B,,,,,Added - Chart Page Missing
,,,,,,,,,,G,09,,DFA,0370224,,,17.14.01.1,1C,,,,,Added - Chart Page Missing
,,,,,,,,,,K,09,,DFK,0370231,,,13.72.03.1,2G,,,,,Added - Chart Page Missing
,,,,,,,,,,K,09,,DFK,0370231,,,17.18.01.1,1A,,,,,Added - Chart Page Missing
,,,,,,,,,,B,10,,DFK,0370231,,,18.14.03.1,2H,,,,,Added - Chart Page Missing
,,,,,,,,,,B,10,,DFK,0370231,,,18.11.02.1,3B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,10,,DFK,0370231,,,18.11.02.1,1C,,,,,Added - Chart Page Missing
,,,,,,,,,,B,10,,DFK,0370231,,,18.11.02.1,3D,,,,,Added - Chart Page Missing
,,,,,,,,,,B,10,,DFK,0370231,,,18.11.02.1,1F,,,,,Added - Chart Page Missing
,,,,,,,,,,C,10,,DEZ,0370207,,,18.14.03.1,2E,,,,,Added - Chart Page Missing
,,,,,,,,,,C,10,,DEZ,0370207,,,18.14.03.1,2F,,,,,Added - Chart Page Missing
,,,,,,,,,,C,10,,DEZ,0370207,,,18.14.02.1,2C,,,,,Added - Chart Page Missing
,,,,,,,,,,C,10,,DEZ,0370207,,,18.14.02.1,2D,,,,,Added - Chart Page Missing
,,,,,,,,,,D,10,,DFC,0370205,,,13.72.01.1,4B,,,,,Added - Chart Page Missing
,,,,,,,,,,D,10,,DFC,0370205,,,13.72.01.1,4D,,,,,Added - Chart Page Missing
,,,,,,,,,,D,10,,DFC,0370205,,,13.72.01.1,4F,,,,,Added - Chart Page Missing
,,,,,,,,,,D,10,,DFC,0370205,,,13.72.02.1,5H,,,,,Added - Chart Page Missing
,,,,,,,,,,E,10,,DFS,0370234,,,13.72.03.1,2I,,,,,Added - Chart Page Missing
,,,,,,,,,,E,10,,DFS,0370234,,,13.72.01.1,1A,,,,,Added - Chart Page Missing
,,,,,,,,,,E,10,,DFS,0370234,,,13.72.01.1,1B,,,,,Added - Chart Page Missing
,,,,,,,,,,E,10,,DFS,0370234,,,13.72.02.1,2G,,,,,Added - Chart Page Missing
,,,,,,,,,,F,10,,DFK,0370231,,,17.12.05.1,1C,,,,,Added - Chart Page Missing
,,,,,,,,,,F,10,,DFK,0370231,,,17.12.05.1,1G,,,,,Added - Chart Page Missing
,,,,,,,,,,G,10,,DFE,0370201,,,17.12.05.1,4G,,,,,Added - Chart Page Missing
,,,,,,,,,,G,10,,DFE,0370201,,,17.12.05.1,5H,,,,,Added - Chart Page Missing
,,,,,,,,,,H,10,,TAU,0370129,,,17.14.01.1,5E,,,,,Added - Chart Page Missing
,,,,,,,,,,H,10,,TAU,0370129,,,17.14.03.1,4B,,,,,Added - Chart Page Missing
,,,,,,,,,,B,11,,DAC,0371951,,,13.72.03.1,4E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,11,,DAC,0371951,,,13.74.01.1,3E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,11,,DAC,0371951,,,13.74.01.1,3F,,,,,Added - Chart Page Missing
,,,,,,,,,,C,11,,DGR,0370258,,,18.14.03.1,4D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,11,,DGR,0370258,,,18.14.03.1,4E,,,,,Added - Chart Page Missing
,,,,,,,,,,C,11,,DGR,0370258,,,18.14.02.1,3F,,,,,Added - Chart Page Missing
,,,,,,,,,,D,11,,TAU,0370129,,,13.72.01.1,3B,,,,,Added - Chart Page Missing
,,,,,,,,,,D,11,,TAU,0370129,,,13.72.01.1,3D,,,,,Added - Chart Page Missing
,,,,,,,,,,D,11,,TAU,0370129,,,13.72.01.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,E,11,,DGR,0370258,,,13.72.03.1,4H,,,,,Added - Chart Page Missing
,,,,,,,,,,E,11,,DGR,0370258,,,13.72.03.1,4I,,,,,Added - Chart Page Missing
,,,,,,,,,,E,11,,DGR,0370258,,,13.72.01.1,4G,,,,,Added - Chart Page Missing
,,,,,,,,,,G,11,,DFE,0370201,,,17.12.05.1,4C,,,,,Added - Chart Page Missing
,,,,,,,,,,G,11,,DFE,0370201,,,17.12.05.1,5D,,,,,Added - Chart Page Missing
,,,,,,,,,,G,11,,DFE,0370201,,,17.12.05.1,2F,,,,,Added - Chart Page Missing
,,,,,,,,,,G,11,,DFE,0370201,,,17.12.05.1,3F,,,,,Added - Chart Page Missing
,,,,,,,,,,H,11,,TAU,0370129,,,13.72.03.1,2B,,,,,Added - Chart Page Missing
,,,,,,,,,,H,11,,TAU,0370129,,,13.72.01.1,4I,,,,,Added - Chart Page Missing
,,,,,,,,,,H,11,,TAU,0370129,,,13.72.01.1,5I,,,,,Added - Chart Page Missing
,,,,,,,,,,B,12,,DFK,0370231,,,18.14.10.1,1F,,,,,Added - Chart Page Missing
,,,,,,,,,,B,12,,DFK,0370231,,,18.14.10.1,1H,,,,,Added - Chart Page Missing
,,,,,,,,,,B,12,,DFK,0370231,,,18.12.03.1,2E,,,,,Added - Chart Page Missing
,,,,,,,,,,B,12,,DFK,0370231,,,18.14.03.1,1A,,,,,Added - Chart Page Missing
,,,,,,,,,,B,12,,DFK,0370231,,,18.11.03.1,2D,,,,,Added - Chart Page Missing
,,,,,,,,,,C,12,,DEB,0371942,,,18.14.04.1,4A,,,,,Added - Chart Page Missing
