Machine Serial,Volume,Drawing P/N,E.C.,Page,Run,Machine,Frame,Gate,Panel,Row,Column,Double Card Height,Card Type,Card P/N,MF 1 Feature Code,Crossed Out,Sheet,Sheet Coordinate,Ignore,Special EC,,Bottom Note?,Notes
,,,,,,,,,,D,10,,DEQ,0370212,,,13.10.01.1,1I,,,,,Identified Using Sheet
,,,,,,,,,,D,10,,DEQ,0370212,,,13.10.01.1,2I,,,,,Identified Using Sheet
,,,,,,,,,,D,10,,DEQ,0370212,,,13.13.02.1,2G,,,,,Identified Using Sheet
,,,,,,,,,,D,10,,DEQ,0370212,,,13.13.02.1,4G,,,,,Identified Using Sheet
,,,,,,,,,,E,10,,DAC,0371951,,,13.13.01.1,4C,,,,,
,,,,,,,,,,E,10,,DAC,0371951,,,13.13.01.1,4E,,,,,
,,,,,,,,,,E,10,,DAC,0371951,,,13.13.03.1,4I,,,,,
,,,,,,,,,,F,10,,DEQ,0370212,,,13.10.01.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,F,10,,DEQ,0370212,,,13.10.01.1,4F,,,,,Identified Using Sheet
,,,,,,,,,,F,10,,DEQ,0370212,,,13.12.03.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,F,10,,DEQ,0370212,,,13.12.03.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,F,10,,DEQ,0370212,,,13.13.04.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,F,10,,DEQ,0370212,,,13.13.04.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,G,10,,DGR,0370258,,,12.15.03.1,2B,,,,1 2 4 6,
,,,,,,,,,,G,10,,DGR,0370258,,,12.15.03.1,5B,,,,1 2 4 6,
,,,,,,,,,,G,10,,DGR,0370258,,,12.60.04.1,4E,,,,1 2 4 6,
,,,,,,,,,,G,10,,DGR,0370258,,,12.60.08.1,5I,,,,1 2 4 6,
,,,,,,,,,,H,10,,AEK,0370215,,,13.12.03.1,2A,,,,,
,,,,,,,,,,H,10,,AEK,0370215,,,13.14.05.1,3D,,,,,
,,,,,,,,,,H,10,,AEK,0370215,,,13.14.12.1,2F,,,,,
,,,,,,,,,,J,10,,DGR,0370258,,,12.15.03.1,2A,,,,2 4 5 6 7,
,,,,,,,,,,J,10,,DGR,0370258,,,12.15.03.1,5A,,,,2 4 5 6 7,
,,,,,,,,,,J,10,,DGR,0370258,,,13.12.11.1,2G,,,,2 4 5 6 7,
,,,,,,,,,,K,10,,CONN,,,,11.04.06.4,2A,,,,,
,,,,,,,,,,A,11,,DAW,0370083,,,12.15.03.1,5D,,,,,
,,,,,,,,,,A,11,,DAW,0370083,,,12.60.04.1,2G,,,,,
,,,,,,,,,,A,11,,DAW,0370083,,,12.60.08.1,4E,,,,,
,,,,,,,,,,B,11,,DAX,0370084,,,12.15.04.1,3D,,,,,
,,,,,,,,,,B,11,,DAX,0370084,,,12.60.14.1,3F,,,,,
,,,,,,,,,,B,11,,DAX,0370084,,,12.60.17.1,4A,,,,,
,,,,,,,,,,B,11,,DAX,0370084,,,13.14.08.1,5H,,,,,
,,,,,,,,,,C,11,,DFK,0370231,,,12.15.03.1,1A,,,,6,Identified Using Sheet
,,,,,,,,,,C,11,,DFK,0370231,,,12.15.03.1,2H,,,,6,Identified Using Sheet
,,,,,,,,,,C,11,,DFK,0370231,,,12.60.08.1,3D,,,,6,Identified Using Sheet
,,,,,,,,,,C,11,,DFK,0370231,,,13.13.02.1,2C,,,,6,Identified Using Sheet
,,,,,,,,,,C,11,,DFK,0370231,,,13.13.10.1,2A,,,,6,Identified Using Sheet
,,,,,,,,,,D,11,,RESERVED,,,,,,X,,,COUNTER,
,,,,,,,,,,E,11,,DEQ,0370212,,,13.13.03.1,2A,,,,,Identified Using Sheet
,,,,,,,,,,E,11,,DEQ,0370212,,,13.13.03.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,E,11,,DEQ,0370212,,,13.13.03.1,2G,,,,,Identified Using Sheet
,,,,,,,,,,E,11,,DEQ,0370212,,,13.13.03.1,4G,,,,,Identified Using Sheet
,,,,,,,,,,E,11,,DEQ,0370212,,,13.13.05.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,E,11,,DEQ,0370212,,,13.13.05.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,F,11,,DGA,0370242,B5,,12.61.13.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,G,11,,DEQ,0370212,,,13.12.08.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,G,11,,DEQ,0370212,,,13.12.08.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,G,11,,DEQ,0370212,,,13.12.08.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,G,11,,DEQ,0370212,,,13.12.08.1,4D,,,,,Identified Using Sheet
,,,,,,,,,,G,11,,DEQ,0370212,,,13.12.08.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,G,11,,DEQ,0370212,,,13.12.08.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,H,11,,DFS,0370234,Y1,,13.12.18.1,1B,,,,1 2 6 7,
,,,,,,,,,,H,11,,DFS,0370234,Y1,,13.12.18.1,2C,,,,1 2 6 7,
,,,,,,,,,,H,11,,DFS,0370234,Y1,,12.61.13.1,2B,,,,1 2 6 7,Identified Using Sheet
,,,,,,,,,,J,11,,TAU,0370129,Y1,,13.12.18.1,3B,,,,1 2 5,
,,,,,,,,,,J,11,,TAU,0370129,Y1,,13.12.18.1,3C,,,,1 2 5,
,,,,,,,,,,K,11,,CONN,,,,11.04.06.4,1A,,,,,
,,,,,,,,,,A,12,,DFE,0370201,,,12.60.04.1,4F,,,,,
,,,,,,,,,,A,12,,DFE,0370201,,,12.60.04.1,4G,,,,,
,,,,,,,,,,A,12,,DFE,0370201,,,12.60.04.1,5G,,,,,
,,,,,,,,,,A,12,,DFE,0370201,,,12.70.14.1,4E,,,,,
,,,,,,,,,,B,12,,DAX,0370084,,,12.12.50.1,3C,,,,1 5,
,,,,,,,,,,B,12,,DAX,0370084,,,12.60..4.1,2H,,,,1 5,
,,,,,,,,,,B,12,,DAX,0370084,,,12.60.19.1,2F,,,,1 5,
,,,,,,,,,,C,12,,DGR,0370258,Z0,,12.60.19.1,3F,,,,3 4 6 7,
,,,,,,,,,,C,12,,DGR,0370258,Z0,,12.60.19.1,4G,,,,3 4 6 7,
,,,,,,,,,,C,12,,DGR,0370258,Z0,,13.13.09.1,4E,,,,3 4 6 7,
,,,,,,,,,,D,12,,DEQ,0370212,,,13.13.08.1,2A,,,,,Identified Using Sheet
,,,,,,,,,,D,12,,DEQ,0370212,,,13.13.08.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,D,12,,DEQ,0370212,,,13.13.08.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,D,12,,DEQ,0370212,,,13.13.08.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,D,12,,DEQ,0370212,,,13.13.08.1,2E,,,,,Identified Using Sheet
,,,,,,,,,,D,12,,DEQ,0370212,,,13.13.08.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,E,12,,DEQ,0370212,,,13.12.11.1,3A,,,,1,
,,,,,,,,,,E,12,,DEQ,0370212,,,13.12.11.1,4A,,,,1,
,,,,,,,,,,E,12,,DEQ,0370212,,,13.13.07.1,2H,,,,1,
,,,,,,,,,,E,12,,DEQ,0370212,,,13.13.07.1,4E,,,,1,
,,,,,,,,,,F,12,,TAU,0370129,,,12.15.04.1,5A,,,,,
,,,,,,,,,,F,12,,TAU,0370129,,,13.13.04.1,2A,,,,,
,,,,,,,,,,F,12,,TAU,0370129,,,13.13.04.1,2B,,,,,
,,,,,,,,,,F,12,,TAU,0370129,,,13.13.06.1,1B,,,,,
,,,,,,,,,,G,12,,DEQ,0370212,,,13.12.02.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,G,12,,DEQ,0370212,,,13.12.02.1,3H,,,,,Identified Using Sheet
,,,,,,,,,,G,12,,DEQ,0370212,,,13.12.05.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,G,12,,DEQ,0370212,,,13.12.05.1,3D,,,,,Identified Using Sheet
,,,,,,,,,,G,12,,DEQ,0370212,,,13.12.05.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,G,12,,DEQ,0370212,,,13.12.05.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,H,12,,DEQ,0370212,,,13.12.05.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,H,12,,DEQ,0370212,,,13.12.05.1,3H,,,,,Identified Using Sheet
,,,,,,,,,,H,12,,DEQ,0370212,,,13.12.06.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,H,12,,DEQ,0370212,,,13.12.06.1,3D,,,,,Identified Using Sheet
,,,,,,,,,,H,12,,DEQ,0370212,,,13.12.06.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,H,12,,DEQ,0370212,,,13.12.06.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,J,12,,DAC,0371951,,,13.12.18.1,3D,,,,3 4,
,,,,,,,,,,J,12,,DAC,0371951,,,13.13.07.1,4F,,,,3 4,
,,,,,,,,,,J,12,,DAC,0371951,,,12.60.18.1,3C,,,,3 4,
,,,,,,,,,,K,12,,CONN,,,,11.04.06.4,5B,,,,,
,,,,,,,,,,A,13,,CABL,,,,11.04.06.3,2A,,,,,
,,,,,,,,,,B,13,,DAX,0370084,Z0,,12.60.01.1,5D,,,,3,
,,,,,,,,,,B,13,,DAX,0370084,Z0,,12.60.01.1,5I,,,,3,
,,,,,,,,,,B,13,,DAX,0370084,Z0,,13.13.09.1,1B,,,,3,
,,,,,,,,,,C,13,,DAX,0370084,Z0,,12.60.05.1,1G,,,,,
,,,,,,,,,,C,13,,DAX,0370084,Z0,,12.60.05.1,2G,,,,,
,,,,,,,,,,C,13,,DAX,0370084,Z0,,13.12.18.1,3E,,,,,
,,,,,,,,,,C,13,,DAX,0370084,Z0,,13.13.11.1,2E,,,,,
,,,,,,,,,,D,13,,DFS,0370234,,,13.13.07.1,1F,,,,4,
,,,,,,,,,,D,13,,DFS,0370234,,,13.13.08.1,1D,,,,4,
,,,,,,,,,,D,13,,DFS,0370234,,,13.13.08.1,1F,,,,4,
,,,,,,,,,,D,13,,DFS,0370234,,,13.14.08.1,4G,,,,4,
,,,,,,,,,,E,13,,DEQ,0370212,,,13.13.03.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,E,13,,DEQ,0370212,,,13.13.03.1,4D,,,,,Identified Using Sheet
,,,,,,,,,,E,13,,DEQ,0370212,,,13.13.05.1,3A,,,,,Identified Using Sheet
,,,,,,,,,,E,13,,DEQ,0370212,,,13.13.05.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,E,13,,DEQ,0370212,,,13.13.05.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,E,13,,DEQ,0370212,,,13.13.05.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,F,13,,DEQ,0370212,,,13.12.03.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,F,13,,DEQ,0370212,,,13.12.03.1,2G,,,,,Identified Using Sheet
,,,,,,,,,,F,13,,DEQ,0370212,,,13.13.06.1,3A,,,,,Identified Using Sheet
,,,,,,,,,,F,13,,DEQ,0370212,,,13.13.06.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,F,13,,DEQ,0370212,,,13.13.06.1,3C,,,,,Identified Using Sheet
,,,,,,,,,,F,13,,DEQ,0370212,,,13.13.06.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,G,13,,DEQ,0370212,,,13.12.06.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,G,13,,DEQ,0370212,,,13.12.06.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,G,13,,DEQ,0370212,,,13.12.06.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,G,13,,DEQ,0370212,,,13.12.06.1,3H,,,,,Identified Using Sheet
,,,,,,,,,,G,13,,DEQ,0370212,,,13.12.07.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,G,13,,DEQ,0370212,,,13.12.07.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,H,13,,DFP,0370228,,,12.12.40.1,3B,,,,2 3,
,,,,,,,,,,H,13,,DFP,0370228,,,12.12.40.1,4A,,,,2 3,
,,,,,,,,,,H,13,,DFP,0370228,,,12.12.40.1,4B,,,,2 3,
,,,,,,,,,,H,13,,DFP,0370228,,,12.12.40.1,4C,,,,2 3,
,,,,,,,,,,J,13,,DFK,0370231,Y1,,13.13.07.1,2E,,,,2 3 4 5 6,
,,,,,,,,,,K,13,,CONN,,,,11.04.06.4,4B,,,,,
,,,,,,,,,,A,14,,DAX,0370084,,,12.60.07.1,4A,,,,,
,,,,,,,,,,A,14,,DAX,0370084,,,12.60.08.1,3F,,,,,
,,,,,,,,,,A,14,,DAX,0370084,,,12.60.14.1,5E,,,,,
,,,,,,,,,,A,14,,DAX,0370084,,,13.14.09.1,5F,,,,,
,,,,,,,,,,B,14,,DEU,0370200,,,12.60.02.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,B,14,,DEU,0370200,,,12.60.06.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,B,14,,DEU,0370200,,,12.60.06.1,4G,,,,,Identified Using Sheet
,,,,,,,,,,B,14,,DEU,0370200,,,12.60.06.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,B,14,,DEU,0370200,,,12.60.06.1,4I,,,,,Identified Using Sheet
,,,,,,,,,,B,14,,DEU,0370200,,,13.14.13.1,5E,,,,,Identified Using Sheet
,,,,,,,,,,C,14,,DFS,0370234,,,12.60.19.1,1C,,,,3,Identified Using Sheet
,,,,,,,,,,C,14,,DFS,0370234,,,12.60.19.1,2D,,,,3,Identified Using Sheet
,,,,,,,,,,C,14,,DFS,0370234,,,13.13.10.1,2F,,,,3,Identified Using Sheet
,,,,,,,,,,C,14,,DFS,0370234,,,13.13.11.1,1G,,,,3,Identified Using Sheet
,,,,,,,,,,C,14,,DFS,0370234,,,13.73.04.1,1D,,,,3,Identified Using Sheet
,,,,,,,,,,D,14,,DFS,0370234,Z0,,13.13.05.1,3B,,,,4 5 6 7 8,
,,,,,,,,,,D,14,,DFS,0370234,Z0,,13.13.05.1,3F,,,,4 5 6 7 8,
,,,,,,,,,,D,14,,DFS,0370234,Z0,,13.13.05.1,3I,,,,4 5 6 7 8,
,,,,,,,,,,E,14,,DFS,0370234,,,12.15.02.1,1F,,,,4,
,,,,,,,,,,E,14,,DFS,0370234,,,13.13.05.1,1A,,,,4,
,,,,,,,,,,E,14,,DFS,0370234,,,13.13.05.1,1E,,,,4,
,,,,,,,,,,E,14,,DFS,0370234,,,13.13.05.1,1H,,,,4,
,,,,,,,,,,F,14,,DFS,0370234,Z0,,13.13.06.1,3B,,,,4 5 6 7,
,,,,,,,,,,F,14,,DFS,0370234,Z0,,13.13.06.1,3D,,,,4 5 6 7,
,,,,,,,,,,F,14,,DFS,0370234,Z0,,13.13.10.1,1E,,,,4 5 6 7,
,,,,,,,,,,G,14,,DAC,0371951,,,12.12.50.1,3D,,,,,
,,,,,,,,,,G,14,,DAC,0371951,,,12.12.50.1,3E,,,,,
,,,,,,,,,,G,14,,DAC,0371951,,,12.12.50.1,3H,,,,,
,,,,,,,,,,H,14,,DFP,0370228,,,12.12.40.1,3E,,,,2 3,
,,,,,,,,,,H,14,,DFP,0370228,,,12.12.40.1,4D,,,,2 3,
,,,,,,,,,,H,14,,DFP,0370228,,,12.12.40.1,4E,,,,2 3,
,,,,,,,,,,H,14,,DFP,0370228,,,12.12.40.1,4F,,,,2 3,
,,,,,,,,,,J,14,,DAC,0371951,Y1,,14.70.14.1,5F,,,,2 3 4,
,,,,,,,,,,K,14,,CONN,,,,,,X,,,1311,
,,,,,,,,,,A,15,,DEU,0370200,,,12.60.01.1,5C,,,,,Identified Using Sheet
,,,,,,,,,,A,15,,DEU,0370200,,,12.60.05.1,4G,,,,,Identified Using Sheet
,,,,,,,,,,A,15,,DEU,0370200,,,12.60.05.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,A,15,,DEU,0370200,,,12.60.05.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,A,15,,DEU,0370200,,,12.60.05.1,4I,,,,,Identified Using Sheet
,,,,,,,,,,A,15,,DEU,0370200,,,12.60.05.1,5I,,,,,Identified Using Sheet
,,,,,,,,,,B,15,,DFD,0370204,,,12.60.14.1,2E,,,,1 2 3,
,,,,,,,,,,B,15,,DFD,0370204,,,12.60.14.1,3E,,,,1 2 3,
,,,,,,,,,,B,15,,DFD,0370204,,,12.60.14.1,5F,,,,1 2 3,
,,,,,,,,,,C,15,,DAC,0371951,Z0,,13.13.09.1,2A,,,,4,
,,,,,,,,,,C,15,,DAC,0371951,Z0,,13.13.09.1,2B,,,,4,
,,,,,,,,,,C,15,,DAC,0371951,Z0,,13.13.11.1,2F,,,,4,
,,,,,,,,,,D,15,,DAC,0371951,Z0,,13.13.11.1,2D,,,,,
,,,,,,,,,,D,15,,DAC,0371951,Z0,,13.13.11.1,4A,,,,,
,,,,,,,,,,D,15,,DAC,0371951,Z0,,13.13.11.1,4G,,,,,
,,,,,,,,,,E,15,,DEQ,0370212,,,13.12.07.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,E,15,,DEQ,0370212,,,13.12.07.1,3D,,,,,Identified Using Sheet
,,,,,,,,,,E,15,,DEQ,0370212,,,13.12.07.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,E,15,,DEQ,0370212,,,13.12.07.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,E,15,,DEQ,0370212,,,13.12.07.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,E,15,,DEQ,0370212,,,13.12.07.1,3H,,,,,Identified Using Sheet
,,,,,,,,,,F,15,,DAC,0371951,B5,,12.61.13.1,3A,,,,,Identified Using Sheet
,,,,,,,,,,F,15,,DAC,0371951,B5,,12.61.13.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,F,15,,DAC,0371951,B5,,12.61.13.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,G,15,,DFE,0370201,,,12.12.50.1,1D,,,,,
,,,,,,,,,,G,15,,DFE,0370201,,,12.12.50.1,1H,,,,,
,,,,,,,,,,G,15,,DFE,0370201,,,13.12.11.1,2B,,,,,
,,,,,,,,,,G,15,,DFE,0370201,,,15.38.04.1,2H,,,,,
,,,,,,,,,,H,15,,DES,0370202,,,12.12.40.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,H,15,,DES,0370202,,,12.12.40.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,H,15,,DES,0370202,,,12.12.40.1,2E,,,,,Identified Using Sheet
,,,,,,,,,,H,15,,DES,0370202,,,12.12.40.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,H,15,,DES,0370202,,,12.60.08.1,4F,,,,,Identified Using Sheet
,,,,,,,,,,J,15,,TAU,0370129,B5,,12.61.13.1,2A,,,,,Identified Using Sheet
,,,,,,,,,,J,15,,TAU,0370129,B5,,12.61.13.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,J,15,,TAU,0370129,B5,,12.61.13.1,,X,251143,,,Not Present On Sheet
,,,,,,,,,,K,15,,RESERVED,,,,,,X,,,COUNTER,
,,,,,,,,,,A,16,,DEU,0370200,,,12.60.05.1,4D,,,,,Identified Using Sheet
,,,,,,,,,,A,16,,DEU,0370200,,,12.60.05.1,2E,,,,,Identified Using Sheet
,,,,,,,,,,A,16,,DEU,0370200,,,12.60.05.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,A,16,,DEU,0370200,,,12.60.05.1,5E,,,,,Identified Using Sheet
,,,,,,,,,,A,16,,DEU,0370200,,,12.60.05.1,4F,,,,,Identified Using Sheet
,,,,,,,,,,A,16,,DEU,0370200,,,14.70.14.1,5E,,,,,Identified Using Sheet
,,,,,,,,,,B,16,,TAU,0370129,,,12.61.13.1,5B,,,,5,
,,,,,,,,,,B,16,,TAU,0370129,,,13.14.12.1,5B,,,,5,
,,,,,,,,,,B,16,,TAU,0370129,,,13.14.12.1,5G,,,,5,
,,,,,,,,,,B,16,,TAU,0370129,,,13.14.13.1,5C,,,,5,
,,,,,,,,,,C,16,,DAC,0371951,,,12.12.50.1,3I,,,,,
,,,,,,,,,,C,16,,DAC,0371951,,,12.60.17.1,4C,,,,,
,,,,,,,,,,C,16,,DAC,0371951,,,13.13.07.1,4C,,,,,
,,,,,,,,,,D,16,,DFE,0370201,,,13.10.01.1,2A,,,,4,
,,,,,,,,,,D,16,,DFE,0370201,,,13.12.14.1,4A,,,,4,
,,,,,,,,,,D,16,,DFE,0370201,,,13.12.14.1,4B,,,,4,
,,,,,,,,,,E,16,,DFB,0370206,,,12.12.50.1,5A,,,,,Identified Using Sheet
,,,,,,,,,,E,16,,DFB,0370206,,,12.12.50.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,E,16,,DFB,0370206,,,12.15.02.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,E,16,,DFB,0370206,,,12.15.02.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,E,16,,DFB,0370206,,,13.14.06.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,E,16,,DFB,0370206,,,13.14.06.1,5H,,,,,Identified Using Sheet
,,,,,,,,,,F,16,,TAU,0370129,Z0,,12.60.20.1,4E,,,,,
,,,,,,,,,,F,16,,TAU,0370129,Z0,,13.13.09.1,3F,,,,,
,,,,,,,,,,F,16,,TAU,0370129,Z0,,13.13.09.1,3H,,,,,
,,,,,,,,,,F,16,,TAU,0370129,Z0,,13.13.10.1,3A,,,,,
,,,,,,,,,,G,16,,DEQ,0370212,,,13.12.11.1,3C,,,,,Identified Using Sheet
,,,,,,,,,,G,16,,DEQ,0370212,,,13.12.11.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,G,16,,DEQ,0370212,,,13.12.11.1,3G,,,,,Identified Using Sheet
,,,,,,,,,,G,16,,DEQ,0370212,,,13.12.11.1,4G,,,,,Identified Using Sheet
,,,,,,,,,,G,16,,DEQ,0370212,,,13.12.15.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,G,16,,DEQ,0370212,,,13.12.15.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,H,16,,DEQ,0370212,,,13.12.08.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,H,16,,DEQ,0370212,,,13.12.08.1,3H,,,,,Identified Using Sheet
,,,,,,,,,,H,16,,DEQ,0370212,,,13.12.11.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,H,16,,DEQ,0370212,,,13.12.11.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,H,16,,DEQ,0370212,,,13.12.13.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,H,16,,DEQ,0370212,,,13.12.13.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,J,16,,DFK,0370231,,,12.15.04.1,1A,,,,4,
,,,,,,,,,,J,16,,DFK,0370231,,,13.12.12.1,1G,,,,4,Identified Using Sheet
,,,,,,,,,,J,16,,DFK,0370231,,,13.12.18.1,2A,,,,4,Identified Using Sheet
,,,,,,,,,,J,16,,DFK,0370231,,,13.12.18.1,2D,,,,4,Identified Using Sheet
,,,,,,,,,,J,16,,DFK,0370231,,,13.14.13.1,2E,,,,4,Identified Using Sheet
,,,,,,,,,,K,16,,DFS,0370234,B5,,13.12.13.1,2D,,,,2 3 5 6 *,Identified Using Sheet
,,,,,,,,,,K,16,,DFS,0370234,B5,,13.12.14.1,3B,,,,2 3 5 6 *,Identified Using Sheet
,,,,,,,,,,A,17,,9043,,,,12.15.02.1,4F,,,,,Resistor?
,,,,,,,,,,A,17,,9043,,,,12.15.02.1,4H,,,,,Resistor?
,,,,,,,,,,A,17,,9043,,,,12.15.03.1,4I,,,,,Resistor?
,,,,,,,,,,A,17,,9043,,,,12.15.04.1,3I,,,,,Resistor?
,,,,,,,,,,B,17,,DAW,0370083,,,12.60.04.1,2C,,,,4,
,,,,,,,,,,B,17,,DAW,0370083,,,12.60.08.1,2E,,,,4,
,,,,,,,,,,B,17,,DAW,0370083,,,12.60.08.1,2H,,,,4,
,,,,,,,,,,C,17,,DFC,0370205,,,12.61.13.1,3F,,,,,
,,,,,,,,,,C,17,,DFC,0370205,,,12.61.13.1,3G,,,,,
,,,,,,,,,,C,17,,DFC,0370205,,,12.61.13.1,4B,,,,,
,,,,,,,,,,C,17,,DFC,0370205,,,12.61.13.1,4C,,,,,
,,,,,,,,,,D,17,,RESERVED,,,,,,X,,,COUNTER,
,,,,,,,,,,E,17,,TAU,0370129,Z0,,12.60.19.1,3C,,,,,
,,,,,,,,,,E,17,,TAU,0370129,Z0,,12.60.19.1,5H,,,,,
,,,,,,,,,,E,17,,TAU,0370129,Z0,,13.13.09.1,3E,,,,,
,,,,,,,,,,E,17,,TAU,0370129,Z0,,13.13.09.1,4D,,,,,
,,,,,,,,,,F,17,,TAU,0370129,Z0,,13.13.10.1,3C,,,,,
,,,,,,,,,,F,17,,TAU,0370129,Z0,,13.13.10.1,4A,,,,,
,,,,,,,,,,F,17,,TAU,0370129,Z0,,13.13.10.1,4C,,,,,
,,,,,,,,,,F,17,,TAU,0370129,Z0,,15.38.04.1,4H,,,,,
,,,,,,,,,,G,17,,TAU,0370129,Z0,,12.60.20.1,5B,,,,,
,,,,,,,,,,G,17,,TAU,0370129,Z0,,12.60.20.1,5C,,,,,
,,,,,,,,,,G,17,,TAU,0370129,Z0,,12.60.20.1,5D,,,,,
,,,,,,,,,,G,17,,TAU,0370129,Z0,,12.60.20.1,5G,,,,,
,,,,,,,,,,H,17,,DEQ,0370212,,,13.12.10.1,3A,,,,,Identified Using Sheet
,,,,,,,,,,H,17,,DEQ,0370212,,,13.12.10.1,4A,,,,,Identified Using Sheet
,,,,,,,,,,H,17,,DEQ,0370212,,,13.12.10.1,3C,,,,,Identified Using Sheet
,,,,,,,,,,H,17,,DEQ,0370212,,,13.12.10.1,4C,,,,,Identified Using Sheet
,,,,,,,,,,H,17,,DEQ,0370212,,,13.12.10.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,H,17,,DEQ,0370212,,,13.12.10.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,J,17,,TAU,0370129,Z0,,12.60.08.1,5F,,,,5,
,,,,,,,,,,J,17,,TAU,0370129,Z0,,14.70.14.1,4C,,,,5,
,,,,,,,,,,J,17,,TAU,0370129,Z0,,15.38.04.1,4F,,,,5,
,,,,,,,,,,J,17,,TAU,0370129,Z0,,15.38.04.1,4G,,,,5,
,,,,,,,,,,K,17,,TAU,0370129,,,12.15.02.1,2F,,,,,
,,,,,,,,,,K,17,,TAU,0370129,,,12.15.03.1,3D,,,,,
,,,,,,,,,,K,17,,TAU,0370129,,,12.15.03.1,5F,,,,,
,,,,,,,,,,K,17,,TAU,0370129,,,12.15.04.1,4B,,,,,
,,,,,,,,,,A,18,,CONN,,,,,,X,,,1311,
,,,,,,,,,,B,18,,DEU,0370200,,,12.60.02.1,2G,,,,,Identified Using Sheet
,,,,,,,,,,B,18,,DEU,0370200,,,12.60.06.1,2D,,,,,Identified Using Sheet
,,,,,,,,,,B,18,,DEU,0370200,,,12.60.06.1,4D,,,,,Identified Using Sheet
,,,,,,,,,,B,18,,DEU,0370200,,,12.60.06.1,4E,,,,,Identified Using Sheet
,,,,,,,,,,B,18,,DEU,0370200,,,12.60.06.1,4F,,,,,Identified Using Sheet
,,,,,,,,,,B,18,,DEU,0370200,,,12.60.14.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,C,18,,DFB,0370206,Z0,,13.13.09.1,2E,,,,1 3,
,,,,,,,,,,C,18,,DFB,0370206,Z0,,13.13.09.1,3D,,,,1 3,
